Date,Total_Price_Index,Total_Dividends_Paid,Total_Dividends_Index,CPI,CPI_ADJ,Real_Price_Index,Real_Dividends_Index,Real_Price_Index_Lag,Real_Month_Return,Real_Total_Return,log_Real_Total_Return,log_Real_Month_Return,GOP
2001-01-01,64.4254143051348,566.25,2.6477493218956174,175.6,1.7331890660592257,111.66142364999526,4.589050174375213,113.01327300933487,1.0286444302411117,111.66142364999526,4.7154712896665565,0.028241848293697414,0
2001-01-01,64.4254143051348,566.25,2.6477493218956174,175.6,1.7331890660592257,111.66142364999526,4.589050174375213,113.01327300933487,1.0286444302411117,111.66142364999526,4.7154712896665565,0.028241848293697414,1
2002-01-01,57.6208309001926,589.512,2.7565209682107357,177.7,1.7127068092290378,98.68758943619481,4.7211122320371475,111.66142364999526,0.9260915568510786,98.68758943619481,4.591959198272016,-0.07678217573433321,1
2002-01-01,57.6208309001926,589.512,2.7565209682107357,177.7,1.7127068092290378,98.68758943619481,4.7211122320371475,111.66142364999526,0.9260915568510786,98.68758943619481,4.591959198272016,-0.07678217573433321,1
2003-01-01,47.3498941437444,658.072,3.077103208403519,182.6,1.6667469879518073,78.9202934439229,5.1287525042234074,98.68758943619481,0.8516678381579798,78.9202934439229,4.368438399392851,-0.1605586894854274,1
2003-01-01,47.3498941437444,658.072,3.077103208403519,182.6,1.6667469879518073,78.9202934439229,5.1287525042234074,98.68758943619481,0.8516678381579798,78.9202934439229,4.368438399392851,-0.1605586894854274,1
2004-01-01,61.4746448395017,823.805,3.8520602739500553,186.3,1.6336446591519056,100.42772521531221,6.292897693269734,78.9202934439229,1.352258313438896,100.42772521531221,4.609438316698779,0.3017760196069597,1
2004-01-01,61.4746448395017,823.805,3.8520602739500553,186.3,1.6336446591519056,100.42772521531221,6.292897693269734,78.9202934439229,1.352258313438896,100.42772521531221,4.609438316698779,0.3017760196069597,1
2005-01-01,66.0967302803212,1143.031,5.344740936257253,191.6,1.5884551148225472,104.99168928682253,8.489881077599284,100.42772521531221,1.1299824836331083,104.99168928682253,4.653881197375715,0.12220213139446551,1
2005-01-01,66.0967302803212,1143.031,5.344740936257253,191.6,1.5884551148225472,104.99168928682253,8.489881077599284,100.42772521531221,1.1299824836331083,104.99168928682253,4.653881197375715,0.12220213139446551,1
2006-01-01,74.8948110532568,1098.872,5.13825623461383,199.3,1.5270847967887606,114.37072731779529,7.846552977883842,104.99168928682253,1.1640662334882403,114.37072731779529,4.739445166113599,0.1519192493126098,1
2006-01-01,74.8948110532568,1098.872,5.13825623461383,199.3,1.5270847967887606,114.37072731779529,7.846552977883842,104.99168928682253,1.1640662334882403,114.37072731779529,4.739445166113599,0.1519192493126098,1
2007-01-01,85.5371929852494,1255.579,5.871008292867774,203.437,1.4960307122106598,127.96626774222332,8.783208717773666,114.37072731779529,1.1956685042320243,127.96626774222332,4.851766695924744,0.1787054467350709,1
2007-01-01,85.5371929852494,1255.579,5.871008292867774,203.437,1.4960307122106598,127.96626774222332,8.783208717773666,114.37072731779529,1.1956685042320243,127.96626774222332,4.851766695924744,0.1787054467350709,1
2008-01-01,85.9213755646954,1293.281,6.047300469351851,212.174,1.4344264613006306,123.24789470134849,8.674407812674017,127.96626774222332,1.030914668698225,123.24789470134849,4.814197731246267,0.03044643604043215,1
2008-01-01,85.9213755646954,1293.281,6.047300469351851,212.174,1.4344264613006306,123.24789470134849,8.674407812674017,127.96626774222332,1.030914668698225,123.24789470134849,4.814197731246267,0.03044643604043215,1
2009-01-01,51.378472757175,1037.778,4.852584540005633,211.933,1.4360576219843064,73.7824474088542,6.9685910149982995,123.24789470134849,0.6551920308215129,73.7824474088542,4.301120863329586,-0.42282690948807583,1
2009-01-01,51.378472757175,1037.778,4.852584540005633,211.933,1.4360576219843064,73.7824474088542,6.9685910149982995,123.24789470134849,0.6551920308215129,73.7824474088542,4.301120863329586,-0.42282690948807583,0
2010-01-01,67.9826153168218,1097.565,5.13214478496488,217.488,1.3993783565070257,95.13340049310345,7.181812334540257,73.7824474088542,1.3867148138998362,95.13340049310345,4.555280122328512,0.3269375065646646,0
2010-01-01,67.9826153168218,1097.565,5.13214478496488,217.488,1.3993783565070257,95.13340049310345,7.181812334540257,73.7824474088542,1.3867148138998362,95.13340049310345,4.555280122328512,0.3269375065646646,0
2011-01-01,75.8366296829276,1220.68,5.707822767773144,221.187,1.3759759841220325,104.34938116046443,7.8538270500807945,95.13340049310345,1.1794302277534925,104.34938116046443,4.647744703083625,0.1650314640281652,0
2011-01-01,75.8366296829276,1220.68,5.707822767773144,221.187,1.3759759841220325,104.34938116046443,7.8538270500807945,95.13340049310345,1.1794302277534925,104.34938116046443,4.647744703083625,0.1650314640281652,0
2012-01-01,72.3130516712457,1437.733,6.722748919765036,227.842,1.335785324918145,96.59471322249755,8.980149350131446,104.34938116046443,1.0117440218479117,96.59471322249755,4.5705240111752365,0.01167559603180675,0
2012-01-01,72.3130516712457,1437.733,6.722748919765036,227.842,1.335785324918145,96.59471322249755,8.980149350131446,104.34938116046443,1.0117440218479117,96.59471322249755,4.5705240111752365,0.01167559603180675,0
2013-01-01,81.9272628677047,1561.333,7.300694732014571,231.679,1.3136624381148054,107.62476788686152,9.590648441590178,96.59471322249755,1.2134765187247478,107.62476788686152,4.678650806061356,0.1934893959558936,0
2013-01-01,81.9272628677047,1561.333,7.300694732014571,231.679,1.3136624381148054,107.62476788686152,9.590648441590178,96.59471322249755,1.2134765187247478,107.62476788686152,4.678650806061356,0.1934893959558936,0
2014-01-01,95.9823324715293,1689.992,7.902296109508199,235.288,1.2935126313284144,124.15435943628658,10.221719834146242,107.62476788686152,1.2485609205837556,124.15435943628658,4.821525625604995,0.22199162456828223,0
2014-01-01,95.9823324715293,1689.992,7.902296109508199,235.288,1.2935126313284144,124.15435943628658,10.221719834146242,107.62476788686152,1.2485609205837556,124.15435943628658,4.821525625604995,0.22199162456828223,0
2015-01-01,100.079093658786,1782.174,8.333333333333332,234.747,1.2964936719106102,129.75191161916533,10.804113932588416,124.15435943628658,1.1321070495626386,129.75191161916533,4.865624255033153,0.1240805420612854,0
2015-01-01,100.079093658786,1782.174,8.333333333333332,234.747,1.2964936719106102,129.75191161916533,10.804113932588416,124.15435943628658,1.1321070495626386,129.75191161916533,4.865624255033153,0.1240805420612854,0
2016-01-01,89.2078130860903,1786.263,8.352453239694889,237.652,1.280645649941932,114.2435977695345,10.696532907758657,129.75191161916533,0.9629155294760109,114.2435977695345,4.738332991176037,-0.03778958704788969,0
2016-01-01,89.2078130860903,1786.263,8.352453239694889,237.652,1.280645649941932,114.2435977695345,10.696532907758657,129.75191161916533,0.9629155294760109,114.2435977695345,4.738332991176037,-0.03778958704788969,0
